0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
172.4868,172.3583,171.0424,168.5388,168.8975,171.9275,171.7313,171.4994,23.2529,-79.8070,37.3486,36.5312,-7.5500,171.5900,174.8500,167.6000,169.2500,5316095
173.7815,173.6167,172.2900,169.5490,169.7667,173.6492,172.1434,173.1117,26.9313,-72.2346,39.3126,39.0592,-7.3300,169.7800,173.0200,169.3200,171.5000,5150789
174.6942,174.8383,173.2438,169.6813,169.2056,175.3200,172.2474,174.9479,8.1501,-91.7318,38.5802,40.5482,-11.6600,169.4000,171.4300,166.5300,168.0100,8395805
177.3678,176.7817,175.7500,173.0234,173.0261,176.8700,175.6373,177.0075,11.5137,-97.1182,34.9528,37.8510,-11.3200,174.3400,176.2600,172.3700,172.7700,5078341
179.2070,178.6683,177.4352,174.9639,175.0690,178.3033,177.9311,178.8650,14.9064,-89.2826,34.2084,37.6564,-8.3900,177.8300,178.6900,175.1200,175.9200,4008550
180.5218,180.0667,178.6200,175.8963,175.6610,179.8575,179.5400,180.8152,15.8714,-87.7054,35.7138,37.6204,-14.9300,178.5000,180.0000,176.4800,176.7000,3677292
182.0505,182.5550,180.2929,177.1035,176.4526,182.1658,181.8120,182.9965,15.9819,-89.8951,38.8058,39.1384,-13.8900,182.1500,184.4300,175.4500,176.8000,4713871
184.1506,184.8700,182.5986,179.3251,178.5352,184.7767,184.5572,185.2718,18.1164,-80.2193,42.5162,44.1236,-16.0200,178.6000,179.8400,174.6800,178.8300,4528341
186.2789,187.5400,185.0871,181.6514,180.7436,187.6583,187.8367,187.3851,18.9910,-96.3686,40.7492,43.7509,-18.6800,183.8500,186.2500,179.0000,179.6700,3921232
188.9224,190.6533,188.2252,185.0876,184.6092,190.6433,192.7172,189.1735,24.0909,-78.4699,41.1043,47.0777,-9.5600,181.3300,184.8800,180.1500,184.0900,5275511
190.8554,192.2467,190.5557,187.4196,187.1489,192.8783,193.8504,190.3998,24.3623,-95.4116,39.5269,50.0681,-10.0300,190.6900,191.1100,183.6300,184.3100,5797535
193.4736,193.9183,193.3010,191.2816,192.1465,194.5208,195.1644,191.1233,35.4268,-66.0213,39.4710,51.2208,2.5300,194.0000,195.6600,191.6200,191.6300,4015619
194.2110,193.4967,193.8343,191.8796,192.9511,194.5142,195.2390,191.2319,32.1281,-75.1210,45.7310,55.7676,-1.9100,190.5700,191.4500,188.1200,190.6900,6219958
195.6194,193.8150,194.7271,193.7639,195.7398,193.8600,195.3024,191.2649,39.5859,-37.8549,46.7527,54.7721,3.5100,196.0200,197.4500,193.1600,194.8500,2666117
195.9272,193.2300,194.2643,193.6372,195.9691,192.7092,195.3170,191.2733,47.2809,-1.0515,53.0511,56.3752,0.1300,194.8400,198.4500,192.2300,198.3500,3762873
194.9581,193.2083,192.7952,190.7829,192.1624,192.3608,195.3029,191.8814,32.6249,-64.7455,60.6092,58.2989,-8.4700,193.4000,194.6200,191.5640,193.6500,2345380
195.4813,194.6200,193.0724,190.1593,190.9438,193.5767,195.4688,193.5958,33.7736,-65.8319,62.9706,58.1654,-9.4000,191.1700,195.2300,190.6900,194.3400,3143267
195.9378,196.1867,193.6000,188.9435,188.3695,195.9133,195.5951,196.1781,14.7868,-98.9876,65.8043,58.5489,-13.3900,191.6100,191.8700,188.9400,189.1000,1862633
198.6729,198.4183,196.2624,191.6161,190.7499,198.8558,197.7889,199.6072,17.5945,-86.7314,62.7915,55.6046,-12.4500,192.0900,195.2400,191.1900,192.6000,4111653
201.1021,200.4933,198.5176,193.6517,192.0454,201.2825,199.4607,203.2974,12.6169,-94.8287,59.6993,52.3329,-14.7100,195.1000,195.8900,190.3450,191.3400,5513841
205.0069,202.9450,201.8333,198.4812,197.1571,203.1083,203.5601,207.2575,17.3992,-96.5144,55.9886,48.9368,-24.4300,201.8300,202.3000,197.3500,198.2200,3419116
207.7217,207.0167,204.3467,201.3004,199.5512,205.5808,206.7374,211.1716,21.1940,-88.9323,53.3603,46.1781,-29.5300,202.9300,204.7442,200.3500,202.1200,2829572
209.9624,211.9383,207.1519,203.2133,200.4365,209.9142,209.6157,215.3938,22.9248,-85.1207,51.2935,48.1696,-27.5400,201.8000,204.5000,199.3200,203.7400,4260001
212.4513,216.5283,210.8057,205.4916,201.3934,216.1058,212.9778,219.9070,18.6533,-88.6300,48.4176,44.9721,-25.7100,206.2400,207.3400,198.4400,202.4900,5742451
